time,vtec_median,vtec_mean,vtec_std,nsat,lst_hour,station,station_lat_deg,station_lon_deg
2026-01-27 00:00:00,11.092304570710429,9.698118814916139,6.054293237193746,8,18.95841158132188,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:00:30,12.437255373799804,11.133846366440837,6.357978740337455,8,18.966744914655212,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:01:00,12.431615541996335,10.157081609189115,6.960747396534403,8,18.975078247988545,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:01:30,11.848187234005064,9.688166041060429,7.181185772290738,8,18.98341158132188,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:02:00,10.578862911735499,8.98686306154391,6.657285282980896,8,18.991744914655214,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:02:30,11.25344759651163,10.176733083495222,6.961137275362902,8,19.000078247988547,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:03:00,9.993782593983088,9.122450846015607,6.645225831395661,8,19.00841158132188,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:03:30,10.322598597919509,9.134763105150142,7.04620851673625,8,19.016744914655213,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:04:00,10.903545392710537,8.60841597776116,7.184585774952277,8,19.025078247988546,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:04:30,11.073621837090322,8.880935834584108,5.817427740116702,8,19.03341158132188,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:05:00,12.435678438987388,9.861710000439915,6.21697262057903,8,19.04174491465521,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:05:30,12.44722172536136,10.134735491773329,6.289650602784206,8,19.050078247988544,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:06:00,10.72954570252675,8.866238959608378,5.988088464000109,8,19.058411581321877,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:06:30,11.308286179474337,8.506723840285279,6.228110831767472,8,19.066744914655214,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:07:00,11.282543583447204,10.115152579199721,5.604231245766932,8,19.075078247988547,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:07:30,11.566282707067447,9.292721561449435,6.064604089995346,8,19.08341158132188,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:08:00,12.269151499218841,10.418241428283796,5.955905098838,7,19.091744914655212,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:08:30,11.921553972862306,10.403384496360172,5.660887757234215,7,19.100078247988545,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:09:00,11.155658353729503,10.484814731811849,4.5286650636114665,7,19.10841158132188,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:09:30,11.366850384688545,10.68675607612386,4.0891594543644,7,19.116744914655214,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
2026-01-27 00:10:00,12.318533068949185,11.022960534017718,4.757824382041759,7,19.125078247988547,NRC1 CACS-GSD 943020 Ottawa ON Canada,45.45416223006912,-75.62382628017181
